address,benefits,destination,image_urls,images,link,name,rating,rooms,star
"X. Phước Thuận, H. Xuyên Mộc, T. Bà Rịa – Vũng Tàu -","Bãi biển riêng,Hồ bơi ngoài trời,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khu-nghi-duong-vietsovpetro-ho-tram,Khu nghỉ dưỡng Vietsovpetro Hồ Tràm,8.1,"[{'room_type': 'Deluxe Garden ... ', 'price_per_night': '1.900.000 VND'}]",
"ĐT44A, Phước Hải, Đất Đỏ, Bà Rịa - Vũng Tàu -","Hồ bơi ngoài trời,Bãi biển riêng,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khach-san-bella-vita-phuoc-hai,Khách Sạn Bella Vita Phước Hải,9.0,"[{'room_type': 'Phòng đôi ... ', 'price_per_night': '1.555.500 VND'}]",
"151B Thùy Vân, P. Thắng Tam, Tp. Vũng Tàu, T. Bà Rịa - Vũng Tàu -","Đối diện Bãi Sau,Hồ bơi ngoài trời,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khach-san-new-wave-vung-tau,Khách sạn New Wave Vũng Tàu,8.1,"[{'room_type': 'Superior Room ', 'price_per_night': '1.199.000 VND'}]",
"28 Trần Phú, Bãi Trước, P. 1, Tp. Vũng Tàu, T. Bà Rịa - Vũng Tàu -","Khu vực Bãi Trước,Cách Bến tàu cánh ngầm 7 phút đi xe,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khu-nghi-duong-seaside-vung-tau,Khu nghỉ dưỡng Seaside Vũng Tàu,8.1,"[{'room_type': 'Superior Twin ... ', 'price_per_night': '1.199.000 VND'}]",
"158 Hạ Long, P. 2, Tp. Vũng Tàu, T. Bà Rịa - Vũng Tàu -","Cách Bãi Trước 4 phút đi bộ,Hồ bơi ngoài trời,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khach-san-buu-dien-vung-tau,Khách sạn Bưu Điện Vũng Tàu,8.7,"[{'room_type': 'Standard Room ', 'price_per_night': '747.000 VND'}]",
"Trục đường Võ Thị Sáu, Trần Phú, Lê Hồng Phong, Đồi Ngọc Tước, Văn Cao, Á Châu, Lạc Long Quân -","Hồ bơi ngoài trời,Có sân vườn",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/biet-thu-ruby-home-vung-tau,Biệt thự Ruby Homes Vũng Tàu,9.0,"[{'room_type': 'Ruby Superior ... ', 'price_per_night': '2.090.000 VND'}]",
"157 Thùy Vân, P. Thắng Tam, Tp. Vũng Tàu, T. Bà Rịa - Vũng Tàu -","Đối diện Bãi Sau,Hồ bơi ngoài trời,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khach-san-sammy-vung-tau,Khách sạn Sammy Vũng Tàu,7.9,"[{'room_type': 'Superior Room ... ', 'price_per_night': '1.078.000 VND'}]",
18 Mạc Thanh Đạm – Phường 8- Thành phố Vũng Tàu -,Khách sạn mới khai trương,/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khach-san-bien-ngoc-vung-tau,Khách Sạn Biển Ngọc Vũng Tàu,10,"[{'room_type': 'Standard Double ', 'price_per_night': '365.000 VND'}]",
"147C Thùy Vân, P. Thắng Tam, Tp. Vũng Tàu, T. Bà Rịa - Vũng Tàu  -","Đối diện bãi biển,Phòng gia đình,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/green-hotel-vung-tau,Khách sạn Green Vũng Tàu,8.3,"[{'room_type': 'Phòng 2 giường ... ', 'price_per_night': '752.500 VND'}]",
"63 Tran Hung Dao Str, Ward 1, Vung Tau City, Vietnam -","casino,Bãi đậu xe",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khach-san-petro-house-vung-tau,Khách sạn Petro House Vũng Tàu,8.0,"[{'room_type': 'Standard Room ', 'price_per_night': '814.000 VND'}]",
"08 Nguyễn Đức Thuận, QĐ. Côn Đảo, T. Bà Rịa - Vũng Tàu -","Bãi biển riêng,Dịch vụ du lịch",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khu-nghi-duong-con-dao,Khu nghỉ dưỡng Côn Đảo,8.8,"[{'room_type': 'Superior Mountain ... ', 'price_per_night': '1.584.000 VND'}]",
"03-06 Hạ Long, Bãi Dứa, Tp. Vũng Tàu, T. Bà Rịa - Vũng Tàu -","Bãi Trước Vũng Tàu,Bãi biển riêng,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/lan-rung-resort-spa-vung-tau,Lan Rừng Resort & Spa Vũng Tàu,8.7,"[{'room_type': 'Deluxe Hill ... ', 'price_per_night': '587.500 VND'}]",
"05 La Văn Cầu, Bãi Sau, P. Thắng Tam, Tp. Vũng Tàu, T. Bà Rịa - Vũng Tàu -","Cho thuê xe máy,Bãi đậu xe ô tô,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/minh-dang-hotel-vung-tau,Khách sạn Minh Đăng Vũng Tàu,8.7,"[{'room_type': 'Superior Double ... ', 'price_per_night': '330.000 VND'}]",
"15-17 Phó Đức Chính, P. Thắng Tam, Tp. Vũng Tàu, T. Bà Rịa - Vũng Tàu -","Cách bãi biển 5 phút đi bộ,Hồ bơi ngoài trời,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khach-san-quoc-cuong-vung-tau,Khách sạn Quốc Cường Vũng Tàu II,7.8,"[{'room_type': ' ', 'price_per_night': ' VND'}]",
"21 Thùy Vân, P. 2, Tp. Vũng Tàu, T. Bà Rịa - Vũng Tàu -","Khách sạn mới,Đối diện Bãi Sau,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khach-san-corvin-vung-tau,Khách sạn Corvin Vũng Tàu,7.8,"[{'room_type': 'Superior Double ', 'price_per_night': '608.000 VND'}]",
"01 Thùy Vân, P. 8, Tp. Vũng Tàu, T. Bà Rịa - Vũng Tàu -",Bãi Sau,/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khu-nghi-duong-hai-duong-intourco-vung-tau,Khu nghỉ dưỡng Hải Dương Intourco Vũng Tàu,9.1,"[{'room_type': 'Superior Garden ... ', 'price_per_night': '1.045.000 VND'}]",
"31-33 Thùy Vân, Bãi Sau, P. 2, Tp. Vũng Tàu, T. Bà Rịa - Vũng Tàu -","Đối diện bãi biển,Phòng gia đình,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khach-san-romeliess-vung-tau,Khách sạn Romeliess Vũng Tàu,8.3,"[{'room_type': 'Superior (City ... ', 'price_per_night': '715.000 VND'}]",
"Đất Đỏ, Bà Rịa - Vũng Tàu -","Hồ bơi ngoài trời,Bãi biển riêng",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khach-san-oceanward-phuoc-hai,Khách sạn Oceanward Phước Hải,8.1,"[{'room_type': 'Superior Double ', 'price_per_night': '860.000 VND'}]",
"151 Thùy Vân, Bãi Sau, P. Thắng Tam, Tp. Vũng Tàu, T. Bà Rịa - Vũng Tàu -","Dịch vụ cho thuê xe,Phòng gia đình,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khach-san-thang-muoi-vung-tau,Khách sạn Tháng Mười Vũng Tàu,7.9,"[{'room_type': 'Double/ Twin ... ', 'price_per_night': '792.000 VND'}]",
"18-24 Tôn Đức Thắng, QĐ. Côn Đảo, T. Bà Rịa - Vũng Tàu -","Bãi biển riêng,Hồ bơi ngoài trời,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khu-nghi-duong-sai-gon-con-dao,Khu nghỉ dưỡng Sài Gòn Côn Đảo,8.6,"[{'room_type': 'Superior Room ... ', 'price_per_night': '1.270.500 VND'}]",
"TT. Phước Hải, H. Đất Đỏ, T. Bà Rịa - Vũng Tàu -","Bãi biển riêng,Phòng gia đình,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khu-nghi-duong-thuy-duong-long-hai,Khu nghỉ dưỡng Thùy Dương Long Hải,7.7,"[{'room_type': 'Standard C ', 'price_per_night': '832.000 VND'}]",
